date,territory_id,territory,region,state,city_tier,channel,product,units_sold,revenue,discount_pct,stock_availability,distributor_count,market_phase
2023-11-01,TR36,Guwahati,East,Assam,T2,E-Pharmacy,DePURA Kids 15 ml,126,14275.92,0.1481,1.0,8,pre_recall
2023-11-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 10 ml,44,4040.81,0.0282,0.989,8,pre_recall
2023-11-01,TR36,Guwahati,East,Assam,T2,Hospital Pharmacy,DePURA Kids 15 ml,126,16619.24,0.01985,0.945,8,pre_recall
2023-11-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 10 ml,51,4350.05,0.0974,0.958,8,pre_recall
2023-11-01,TR36,Guwahati,East,Assam,T2,Pharmacy Chain,DePURA Kids 15 ml,155,18535.81,0.1009,0.912,8,pre_recall
2023-11-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 10 ml,182,16296.81,0.0525,0.957,8,pre_recall
2023-11-01,TR36,Guwahati,East,Assam,T2,Retail Chemist,DePURA Kids 15 ml,586,72314.78,0.0721,0.999,8,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,130,10440.47,0.1501,1.0,16,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,603,66861.05,0.1663,1.0,16,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,123,11569.54,0.0046,0.912,16,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,477,63441.0,0.0,0.943,16,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,165,14206.64,0.0889,0.954,16,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,808,98296.19,0.0853,0.954,16,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,424,38908.04,0.0289,0.971,16,pre_recall
2023-12-01,TR01,Delhi North,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,2067,257155.85,0.0646,0.896,16,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 10 ml,122,9685.59,0.1599,0.915,12,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,E-Pharmacy,DePURA Kids 15 ml,535,59285.33,0.1668,0.961,12,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 10 ml,92,8542.78,0.0174,0.918,12,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,Hospital Pharmacy,DePURA Kids 15 ml,529,68109.38,0.0319,0.995,12,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 10 ml,129,11015.15,0.0964,0.961,12,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,Pharmacy Chain,DePURA Kids 15 ml,516,61301.5,0.1068,0.903,12,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 10 ml,369,33479.36,0.0399,0.94,12,pre_recall
2023-12-01,TR02,Delhi South,North,Delhi,T1,Retail Chemist,DePURA Kids 15 ml,1574,199223.24,0.0483,0.897,12,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,27,2234.79,0.1241,0.947,5,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,95,10934.75,0.1346,0.947,5,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,34,3213.0,0.0,0.866,5,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,117,15286.38,0.0176,0.934,5,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,40,3433.85,0.0916,0.909,5,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,125,15219.25,0.0846,0.925,5,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,190,17548.57,0.0226,0.877,5,pre_recall
2023-12-01,TR03,Noida-Ghaziabad,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,463,60453.49,0.0183,0.898,5,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 10 ml,23,1877.98,0.136,0.922,8,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,E-Pharmacy,DePURA Kids 15 ml,110,12465.27,0.148,0.935,8,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 10 ml,34,3171.31,0.013,0.943,8,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Hospital Pharmacy,DePURA Kids 15 ml,93,11930.16,0.0355,0.943,8,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Pharmacy Chain,DePURA Kids 10 ml,34,2915.89,0.0925,0.942,8,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Pharmacy Chain,DePURA Kids 15 ml,121,14792.51,0.0808,0.931,8,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Retail Chemist,DePURA Kids 10 ml,136,12349.45,0.0391,0.961,8,pre_recall
2023-12-01,TR04,Gurugram-Faridabad,North,Haryana,T2,Retail Chemist,DePURA Kids 15 ml,484,61884.68,0.0386,0.947,8,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,29,2267.65,0.1725,0.924,6,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,97,11008.9,0.1467,0.879,6,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,36,3308.44,0.0275,0.861,6,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,114,14964.99,0.013,0.831,6,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,34,2965.8,0.0769,0.887,6,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,134,16456.8,0.0766,0.884,6,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,137,12353.18,0.0458,0.85,6,pre_recall
2023-12-01,TR05,Lucknow,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,522,68531.14,0.0129,0.881,6,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,40,3245.87,0.1413,0.996,5,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,127,14450.92,0.1445,0.932,5,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,50,4640.08,0.018,0.967,5,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,136,17935.64,0.01985,0.914,5,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,43,3804.57,0.0637,0.958,5,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,166,20310.39,0.0801,0.934,5,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,235,20917.14,0.0581,0.941,5,pre_recall
2023-12-01,TR06,Kanpur-Agra,North,Uttar Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,697,87076.46,0.0607,0.969,5,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,E-Pharmacy,DePURA Kids 10 ml,6,490.68,0.1346,0.914,3,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,E-Pharmacy,DePURA Kids 15 ml,16,1824.67,0.1425,0.917,3,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Hospital Pharmacy,DePURA Kids 10 ml,14,1270.91,0.0394,0.871,3,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Hospital Pharmacy,DePURA Kids 15 ml,30,3871.95,0.0296,0.922,3,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Pharmacy Chain,DePURA Kids 10 ml,10,866.28,0.0833,0.914,3,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Pharmacy Chain,DePURA Kids 15 ml,20,2461.44,0.0746,0.819,3,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Retail Chemist,DePURA Kids 10 ml,76,6735.03,0.0622,0.937,3,pre_recall
2023-12-01,TR07,Varanasi-Gorakhpur,North,Uttar Pradesh,T3,Retail Chemist,DePURA Kids 15 ml,240,30303.95,0.0506,0.997,3,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,E-Pharmacy,DePURA Kids 10 ml,33,2638.94,0.1538,0.978,7,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,E-Pharmacy,DePURA Kids 15 ml,100,11474.2,0.1373,0.985,7,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Hospital Pharmacy,DePURA Kids 10 ml,43,3967.42,0.0236,0.93,7,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Hospital Pharmacy,DePURA Kids 15 ml,118,15274.88,0.0267,0.935,7,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Pharmacy Chain,DePURA Kids 10 ml,36,3047.27,0.1043,0.973,7,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Pharmacy Chain,DePURA Kids 15 ml,114,14101.96,0.0699,0.894,7,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Retail Chemist,DePURA Kids 10 ml,126,11331.46,0.0483,0.925,7,pre_recall
2023-12-01,TR08,Chandigarh-Mohali,North,Chandigarh,T2,Retail Chemist,DePURA Kids 15 ml,389,48841.88,0.056,0.943,7,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,E-Pharmacy,DePURA Kids 10 ml,32,2647.47,0.1245,0.896,6,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,E-Pharmacy,DePURA Kids 15 ml,95,10812.75,0.1442,0.908,6,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Hospital Pharmacy,DePURA Kids 10 ml,39,3685.5,0.0,0.908,6,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Hospital Pharmacy,DePURA Kids 15 ml,112,14330.23,0.038,0.857,6,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Pharmacy Chain,DePURA Kids 10 ml,32,2802.18,0.0734,0.864,6,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Pharmacy Chain,DePURA Kids 15 ml,125,15294.26,0.08,0.929,6,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Retail Chemist,DePURA Kids 10 ml,158,14369.57,0.0376,0.889,6,pre_recall
2023-12-01,TR09,Ludhiana-Amritsar,North,Punjab,T2,Retail Chemist,DePURA Kids 15 ml,539,67506.53,0.0583,0.888,6,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,E-Pharmacy,DePURA Kids 10 ml,13,1052.58,0.1432,0.964,7,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,E-Pharmacy,DePURA Kids 15 ml,52,5820.38,0.1584,0.999,7,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,Hospital Pharmacy,DePURA Kids 10 ml,18,1673.55,0.0161,0.936,7,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,Hospital Pharmacy,DePURA Kids 15 ml,57,7550.92,0.004,0.927,7,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,Pharmacy Chain,DePURA Kids 10 ml,18,1558.0,0.0841,0.92,7,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,Pharmacy Chain,DePURA Kids 15 ml,60,7365.61,0.077,0.96,7,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,Retail Chemist,DePURA Kids 10 ml,79,7230.26,0.0315,0.956,7,pre_recall
2023-12-01,TR10,Jaipur,North,Rajasthan,T2,Retail Chemist,DePURA Kids 15 ml,295,38178.44,0.0269,0.938,7,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,E-Pharmacy,DePURA Kids 10 ml,12,975.57,0.1397,0.935,6,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,E-Pharmacy,DePURA Kids 15 ml,27,3089.02,0.1398,0.983,6,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,Hospital Pharmacy,DePURA Kids 10 ml,24,2239.14,0.0127,0.945,6,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,Hospital Pharmacy,DePURA Kids 15 ml,44,5696.76,0.0265,0.837,6,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,Pharmacy Chain,DePURA Kids 10 ml,12,1026.28,0.095,0.876,6,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,Pharmacy Chain,DePURA Kids 15 ml,26,3133.53,0.0938,0.865,6,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,Retail Chemist,DePURA Kids 10 ml,112,9886.06,0.0659,0.871,6,pre_recall
2023-12-01,TR11,Dehradun,North,Uttarakhand,T3,Retail Chemist,DePURA Kids 15 ml,228,28943.57,0.0455,0.84,6,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 10 ml,39,3106.18,0.1572,0.926,10,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 15 ml,187,21080.49,0.1524,1.0,10,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 10 ml,38,3523.05,0.0189,0.973,10,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 15 ml,167,21674.87,0.0241,0.927,10,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 10 ml,44,3770.97,0.0931,0.921,10,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 15 ml,244,30493.57,0.0603,0.928,10,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,Retail Chemist,DePURA Kids 10 ml,146,13568.68,0.0165,0.919,10,pre_recall
2023-12-01,TR12,Mumbai West,West,Maharashtra,T1,Retail Chemist,DePURA Kids 15 ml,552,71886.94,0.0208,0.934,10,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 10 ml,107,8576.66,0.1518,1.0,14,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 15 ml,497,56324.44,0.1479,0.976,14,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 10 ml,88,8141.86,0.0209,0.922,14,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 15 ml,391,52003.0,0.0,0.976,14,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 10 ml,128,11041.28,0.0872,0.994,14,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 15 ml,572,71079.15,0.0657,0.917,14,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,Retail Chemist,DePURA Kids 10 ml,355,32932.6,0.0183,1.0,14,pre_recall
2023-12-01,TR13,Mumbai Thane,West,Maharashtra,T1,Retail Chemist,DePURA Kids 15 ml,1738,221819.83,0.0404,0.888,14,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 10 ml,74,5841.68,0.1646,1.0,11,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,E-Pharmacy,DePURA Kids 15 ml,387,43848.68,0.1481,0.914,11,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 10 ml,60,5558.18,0.0197,0.919,11,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,Hospital Pharmacy,DePURA Kids 15 ml,222,28718.05,0.0274,0.866,11,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 10 ml,93,8102.82,0.078,0.917,11,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,Pharmacy Chain,DePURA Kids 15 ml,455,55669.14,0.0801,0.909,11,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,Retail Chemist,DePURA Kids 10 ml,175,15484.19,0.0637,0.896,11,pre_recall
2023-12-01,TR14,Pune,West,Maharashtra,T1,Retail Chemist,DePURA Kids 15 ml,1023,131302.63,0.035,0.852,11,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,E-Pharmacy,DePURA Kids 10 ml,29,2294.03,0.1629,0.929,10,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,E-Pharmacy,DePURA Kids 15 ml,77,8772.34,0.1434,0.973,10,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,Hospital Pharmacy,DePURA Kids 10 ml,36,3339.11,0.0185,0.958,10,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,Hospital Pharmacy,DePURA Kids 15 ml,113,14714.54,0.0209,0.868,10,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,Pharmacy Chain,DePURA Kids 10 ml,36,3129.3,0.0802,0.864,10,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,Pharmacy Chain,DePURA Kids 15 ml,100,12006.99,0.0972,0.87,10,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,Retail Chemist,DePURA Kids 10 ml,120,10821.99,0.0457,0.882,10,pre_recall
2023-12-01,TR15,Nagpur,West,Maharashtra,T2,Retail Chemist,DePURA Kids 15 ml,458,58305.96,0.0428,0.962,10,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,E-Pharmacy,DePURA Kids 10 ml,79,6374.89,0.1461,0.961,16,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,E-Pharmacy,DePURA Kids 15 ml,396,44423.18,0.1565,0.9,16,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,Hospital Pharmacy,DePURA Kids 10 ml,63,5908.81,0.0075,0.928,16,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,Hospital Pharmacy,DePURA Kids 15 ml,372,49080.31,0.008,0.895,16,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,Pharmacy Chain,DePURA Kids 10 ml,106,9228.98,0.0787,0.858,16,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,Pharmacy Chain,DePURA Kids 15 ml,482,59503.52,0.0718,0.889,16,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,Retail Chemist,DePURA Kids 10 ml,267,24491.8,0.0293,0.953,16,pre_recall
2023-12-01,TR16,Ahmedabad,West,Gujarat,T1,Retail Chemist,DePURA Kids 15 ml,1261,165279.47,0.0145,0.963,16,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,E-Pharmacy,DePURA Kids 10 ml,27,2166.92,0.1507,0.871,5,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,E-Pharmacy,DePURA Kids 15 ml,75,8530.13,0.1448,0.897,5,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,Hospital Pharmacy,DePURA Kids 10 ml,33,3071.2,0.0152,0.861,5,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,Hospital Pharmacy,DePURA Kids 15 ml,104,13648.43,0.0133,0.866,5,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,Pharmacy Chain,DePURA Kids 10 ml,40,3529.82,0.0662,0.86,5,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,Pharmacy Chain,DePURA Kids 15 ml,78,9490.34,0.0852,0.854,5,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,Retail Chemist,DePURA Kids 10 ml,136,12252.85,0.0466,0.878,5,pre_recall
2023-12-01,TR17,Surat-Vadodara,West,Gujarat,T2,Retail Chemist,DePURA Kids 15 ml,449,57541.24,0.0364,0.893,5,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,E-Pharmacy,DePURA Kids 10 ml,21,1663.34,0.1618,0.93,7,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,E-Pharmacy,DePURA Kids 15 ml,44,4957.79,0.1528,0.898,7,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,Hospital Pharmacy,DePURA Kids 10 ml,34,3102.5,0.0344,0.874,7,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,Hospital Pharmacy,DePURA Kids 15 ml,86,11407.41,0.0027,0.861,7,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,Pharmacy Chain,DePURA Kids 10 ml,23,1974.92,0.0914,0.951,7,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,Pharmacy Chain,DePURA Kids 15 ml,50,6032.29,0.0929,0.905,7,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,Retail Chemist,DePURA Kids 10 ml,202,18637.98,0.0236,0.907,7,pre_recall
2023-12-01,TR18,Rajkot,West,Gujarat,T3,Retail Chemist,DePURA Kids 15 ml,400,51141.63,0.0387,0.888,7,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,44,3547.63,0.1468,0.871,6,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,137,15625.15,0.1425,0.92,6,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,62,5665.15,0.0331,0.894,6,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,190,24772.01,0.0197,0.834,6,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,59,5159.42,0.0746,0.898,6,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,185,22559.79,0.0831,0.91,6,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,231,20397.49,0.0656,0.89,6,pre_recall
2023-12-01,TR19,Indore,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,699,90652.9,0.0249,0.925,6,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 10 ml,21,1703.62,0.1415,0.968,3,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,E-Pharmacy,DePURA Kids 15 ml,64,7284.99,0.1442,0.963,3,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 10 ml,26,2384.13,0.0297,0.895,3,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Hospital Pharmacy,DePURA Kids 15 ml,70,8947.2,0.039,0.888,3,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 10 ml,34,2979.6,0.0726,0.974,3,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Pharmacy Chain,DePURA Kids 15 ml,70,8444.86,0.0929,0.862,3,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 10 ml,107,9620.83,0.0485,0.957,3,pre_recall
2023-12-01,TR20,Bhopal,Central,Madhya Pradesh,T2,Retail Chemist,DePURA Kids 15 ml,285,36162.77,0.046,0.899,3,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,E-Pharmacy,DePURA Kids 10 ml,16,1274.85,0.1568,0.972,5,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,E-Pharmacy,DePURA Kids 15 ml,37,4133.04,0.1601,0.975,5,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Hospital Pharmacy,DePURA Kids 10 ml,28,2615.11,0.0117,0.943,5,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Hospital Pharmacy,DePURA Kids 15 ml,78,10175.97,0.0191,0.97,5,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Pharmacy Chain,DePURA Kids 10 ml,17,1520.34,0.0536,0.891,5,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Pharmacy Chain,DePURA Kids 15 ml,67,7911.56,0.1122,0.987,5,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Retail Chemist,DePURA Kids 10 ml,209,18829.85,0.0397,0.978,5,pre_recall
2023-12-01,TR21,Jabalpur,Central,Madhya Pradesh,T3,Retail Chemist,DePURA Kids 15 ml,397,50491.93,0.0437,0.894,5,pre_recall
2023-12-01,TR22,Raipur,Central,Chhattisgarh,T3,E-Pharmacy,DePURA Kids 10 ml,21,1712.07,0.1499,0.945,6,pre_recall
2023-12-01,TR22,Raipur,Central,Chhattisgarh,T3,E-Pharmacy,DePURA Kids 15 ml,38,4280.94,0.153,0.895,6,pre_recall
2023-12-01,TR22,Raipur,Central,Chhattisgarh,T3,Hospital Pharmacy,DePURA Kids 10 ml,36,3389.74,0.0036,0.855,6,pre_recall
